layer_256_2_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_3_conv1, 45792, 256, 1, 86, 12, 14, 1, 1, 1, 0.6875,2, compute bound
layer_256_3_conv2, 64512, 256, 1, 32, 8, 12, 1, 3, 1, 0.6875,2, compute bound
layer_256_3_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_4_conv1, 45792, 256, 1, 86, 12, 14, 1, 1, 1, 0.6875,2, compute bound
layer_256_4_conv2, 64512, 256, 1, 32, 8, 12, 1, 3, 1, 0.6875,2, compute bound
layer_256_4_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_5_conv1, 45792, 256, 1, 86, 12, 14, 1, 1, 1, 0.6875,2, compute bound
layer_256_5_conv2, 64512, 256, 1, 32, 8, 12, 1, 3, 1, 0.6875,2, compute bound
layer_256_5_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_256_6_conv1, 45792, 256, 1, 86, 12, 14, 1, 1, 1, 0.6875,2, compute bound
layer_256_6_conv2, 64512, 256, 1, 32, 8, 12, 1, 3, 1, 0.6875,2, compute bound
layer_256_6_conv3, 42332, 206, 5, 86, 3, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_512_1_conv4, 311372, 206, 10, 128, 8, 14, 1, 1, 1, 0.6893203883495146,2, compute bound
layer_512_1_conv1, 87040, 256, 2, 114, 9, 14, 1, 1, 1, 0.6875,2, compute bound
layer_512_1_conv2, 237312, 256, 2, 32, 16, 12, 1, 3, 1, 0.6875,2, compute bound
layer_512_1_conv3, 65988, 64, 32, 64, 8, 7, 1, 1, 1, 0.5,2, memory bound
layer_512_2_conv1, 65988, 64, 8, 64, 32, 7, 1, 1, 1, 0.5,2, memory bound
layer_512_2_conv2, 148082, 32, 16, 32, 16, 5, 1, 3, 1, 0.1875,2, memory bound
layer_512_2_conv3, 65988, 64, 32, 64, 8, 7, 1, 1, 1, 0.5,2, memory bound
layer_512_3_conv1, 65988, 64, 8, 64, 32, 7, 1, 1, 1, 0.5,2, memory bound
layer_512_3_conv2, 148082, 32, 16, 32, 16, 5, 1, 3, 1, 0.1875,2, memory bound
layer_512_3_conv3, 65988, 64, 32, 64, 8, 7, 1, 1, 1, 0.5,2, memory bound
fc1000, 128204, 50, 20, 64, 32, 1, 1, 1, 1, 0.2,2, memory bound
